//Map No	Old Grouping	New Grouping	New Flip	1
2.5.6.500.100.000.900.000.00000.003	66.30.00.001	66.30.00.00.900		1
2.5.6.500.100.000.900.000.00000.004	66.30.00.00.900	66.30.00.00.900		1
2.5.6.500.100.000.900.000.00000.005	66.30.00.00.900	66.30.00.00.900		1
2.5.6.500.100.000.910.000.00000.001	66.30.00.001	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00000.002	66.30.00.001	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00000.003	66.30.00.001	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00000.004	66.30.00.001	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00000.005	66.30.00.001	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.001	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.002	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.003	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.004	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.005	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.006	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.007	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.008	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.009	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.010	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.011	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.012	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.013	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.014	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.015	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.016	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.017	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.018	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.019	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.020	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.021	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.022	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.023	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.024	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.025	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.026	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.027	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.028	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.029	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.030	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.031	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.032	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.033	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.034	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.035	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00001.036	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00002.001	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00002.002	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00002.003	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00002.004	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.001	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.002	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.003	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.004	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.005	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.006	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.007	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.008	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.009	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.010	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.011	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.012	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.013	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.014	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.015	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.016	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.017	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.018	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.019	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.020	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.021	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.022	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.023	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.024	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.025	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.026	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.027	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.028	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.029	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.030	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.031	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.032	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.033	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.034	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.035	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.036	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.037	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.038	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.039	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.040	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.041	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.042	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.043	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.044	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.045	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.046	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.047	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.048	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.049	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.050	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.910.000.00003.051	66.30.00.00.910	66.30.00.00.910		1
2.5.6.500.100.000.920.000.00000.001	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.002	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.003	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.004	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.005	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.006	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.007	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.008	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.009	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.010	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.011	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.012	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.013	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.014	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.015	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.016	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.017	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.018	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.019	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.00000.020	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.001	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.002	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.003	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.004	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.005	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.006	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.007	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.008	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.009	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.010	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.011	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.012	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.013	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.014	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.015	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.016	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.017	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.018	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.019	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.020	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.021	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.022	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.023	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.024	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.025	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.026	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.027	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.028	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.029	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.920.000.10010.030	66.30.00.001	66.30.00.00.920		1
2.5.6.500.100.000.930.000.00000.000	66.30.00.000	66.30.00.00.930		1
2.5.6.500.100.000.940.000.00000.000	66.30.00.000	66.30.00.00.940		1
2.5.6.500.100.000.950.000.00000.000	66.30.00.000	66.30.00.00.950		1
2.5.6.500.100.000.960.000.00000.000	66.30.00.000	66.30.00.00.960		1
2.5.6.500.100.000.970.000.00000.000	66.30.00.000	66.30.00.00.970		1
2.5.6.500.100.000.980.000.00000.000	66.30.00.000	66.30.00.00.980		1
2.5.6.500.100.000.990.000.00000.000	66.30.00.000	66.30.00.00.990		1
2.5.6.500.100.000.990.000.00100.000	66.30.00.000	66.30.00.00.990		1
2.5.6.500.110.000.010.000.00000.001	66.30.00.20.010	66.30.00.20.010		1
2.5.6.500.110.000.010.000.00000.002	66.30.00.20.010	66.30.00.20.010		1
2.5.6.500.110.000.010.000.00000.003	66.30.00.20.010	66.30.00.20.010		1
2.5.6.500.110.000.010.000.00000.004	66.30.00.20.010	66.30.00.20.010		1
2.5.6.500.120.000.010.000.00000.000	66.30.00.200	66.30.00.20.010		1
2.5.6.500.120.000.020.000.00000.000	66.30.00.200	66.30.00.20.020		1
2.5.6.500.120.000.030.000.00000.000	66.30.00.200	66.30.00.20.030		1
2.5.6.500.120.000.040.000.00000.000	66.30.00.200	66.30.00.20.040		1
2.5.6.500.120.000.050.000.00000.000	66.30.00.200	66.30.00.20.050		1
2.5.6.500.120.000.080.000.00000.000	66.30.00.200	66.30.00.20.080		1
2.5.6.500.120.000.090.000.00000.000	66.30.00.200	66.30.00.20.090		1
2.5.6.500.120.000.100.000.00000.000	66.30.00.200	66.30.00.20.100		1
2.5.6.500.120.000.110.000.00000.000	66.30.00.200	66.30.00.20.110		1
2.5.6.500.120.000.130.001.00000.000	66.30.00.200	66.30.00.20.130		1
2.5.6.500.120.000.130.002.00000.000	66.30.00.200	66.30.00.20.130		1
2.5.6.500.120.000.130.003.00000.000	66.30.00.200	66.30.00.20.130		1
2.5.6.500.120.000.130.004.00000.000	66.30.00.200	66.30.00.20.130		1
2.5.6.500.120.000.140.000.00000.000	66.30.00.200	66.30.00.20.140		1
2.5.6.500.120.000.150.000.00000.000	66.30.00.200	66.30.00.20.150		1
2.5.6.500.120.000.160.000.00000.000	66.30.00.200	66.30.00.20.160		1
2.5.6.500.120.000.170.000.00000.000	66.30.00.200	66.30.00.20.170		1
2.5.6.500.120.000.180.000.00000.000	66.30.00.200	66.30.00.20.180		1
2.5.6.500.120.000.210.000.00000.000	66.30.00.200	66.30.00.20.210		1
2.5.6.500.120.000.220.000.00000.000	66.30.00.200	66.30.00.20.220		1
2.5.6.500.120.000.360.001.00000.001	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.001.00000.002	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.001.00000.003	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.002.00000.001	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.002.00000.002	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.002.00000.003	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.003.00000.001	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.003.00000.002	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.003.00000.003	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.007.00000.001	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.007.00000.002	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.007.00000.003	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.008.00000.001	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.008.00000.002	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.008.00000.003	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.009.00000.001	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.009.00000.002	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.360.009.00000.003	66.30.00.200	66.30.00.20.360		1
2.5.6.500.120.000.580.000.00000.000	66.30.00.200	66.30.00.20.580		1
2.5.6.500.120.000.580.000.00100.000	66.30.00.200	66.30.00.20.580		1
2.5.6.500.120.000.770.001.00000.000	66.30.00.200	66.30.00.20.770		1
2.5.6.500.120.000.770.002.00000.000	66.30.00.200	66.30.00.20.770		1
2.5.6.500.120.000.770.003.00000.000	66.30.00.200	66.30.00.20.770		1
2.5.6.500.120.000.770.004.00000.000	66.30.00.200	66.30.00.20.770		1
2.5.6.500.120.000.770.007.00000.000	66.30.00.200	66.30.00.20.770		1
2.5.6.500.120.000.770.008.00000.000	66.30.00.200	66.30.00.20.770		1
2.5.6.500.120.000.770.009.00000.000	66.30.00.200	66.30.00.20.770		1
2.5.6.500.120.000.800.000.00000.000	66.30.00.200	66.30.00.20.800		1
2.5.6.500.120.000.810.000.00000.000	66.30.00.200	66.30.00.20.810		1
2.5.6.500.120.000.820.000.00000.000	66.30.00.200	66.30.00.20.820		1
2.5.6.500.120.000.830.000.00000.000	66.30.00.200	66.30.00.20.830		1
2.5.6.500.120.000.840.000.00000.000	66.30.00.200	66.30.00.20.840		1
2.5.6.500.120.000.850.000.00000.000	66.30.00.200	66.30.00.20.850		1
2.5.6.500.120.000.860.000.00000.000	66.30.00.200	66.30.00.20.860		1
2.5.6.500.120.000.870.000.00000.000	66.30.00.200	66.30.00.20.870		1
2.5.6.500.120.000.880.000.00000.000	66.30.00.200	66.30.00.20.880		1
2.5.6.500.120.000.890.000.00000.000	66.30.00.200	66.30.00.20.890		1
2.5.6.500.120.000.990.000.00000.000	66.30.00.200	66.30.00.20.990		1
2.5.6.500.120.000.990.000.00100.000	66.30.00.200	66.30.00.20.990		1
2.5.6.500.130.000.010.000.00000.000	66.30.00.200	66.30.00.30.010		1
2.5.6.500.130.000.040.000.00000.000	66.30.00.200	66.30.00.30.040		1
2.5.6.500.130.000.060.000.00000.000	66.30.00.200	66.30.00.30.060		1
2.5.6.500.130.000.100.000.00000.000	66.30.00.200	66.30.00.30.100		1
2.5.6.500.130.000.110.000.00000.000	66.30.00.200	66.30.00.30.110		1
2.5.6.500.130.000.150.000.00000.000	66.30.00.200	66.30.00.30.150		1
2.5.6.500.130.000.200.000.00000.000	66.30.00.200	66.30.00.30.200		1
2.5.6.500.130.000.800.000.00000.000	66.30.00.200	66.30.00.30.800		1
2.5.6.500.130.000.810.000.00000.000	66.30.00.200	66.30.00.30.810		1
2.5.6.500.130.000.820.000.00000.000	66.30.00.200	66.30.00.30.820		1
2.5.6.500.130.000.830.000.00000.000	66.30.00.200	66.30.00.30.830		1
2.5.6.500.130.000.840.000.00000.000	66.30.00.200	66.30.00.30.840		1
2.5.6.500.130.000.850.000.00000.000	66.30.00.200	66.30.00.30.850		1
2.5.6.500.130.000.860.000.00000.000	66.30.00.200	66.30.00.30.860		1
2.5.6.500.130.000.870.000.00000.000	66.30.00.200	66.30.00.30.870		1
2.5.6.500.130.000.880.000.00000.000	66.30.00.200	66.30.00.30.880		1
2.5.6.500.130.000.890.000.00000.000	66.30.00.200	66.30.00.30.890		1
2.5.6.500.130.000.990.000.00000.000	66.30.00.200	66.30.00.30.990		1
2.5.6.510.100.000.100.100.00000.000	65.30.10.000	66.40.10.00.100		1
2.5.6.510.100.000.100.110.00000.000	65.30.10.000	66.40.10.00.110		1
2.5.6.510.100.000.100.120.00000.000	65.30.10.000	66.40.10.00.120		1
2.5.6.510.100.000.100.130.00000.000	65.30.10.000	66.40.10.00.130		1
2.5.6.510.100.000.100.140.00000.000	65.30.10.000	66.40.10.00.140		1
2.5.6.510.100.000.100.141.00000.000	65.30.10.000	66.40.10.00.141		1
2.5.6.510.100.000.100.142.00000.000	65.30.10.000	66.40.10.00.142		1
2.5.6.510.100.000.100.143.00000.000	65.30.10.000	66.40.10.00.143		1
2.5.6.510.100.000.100.150.00000.000	65.30.10.000	66.40.10.00.150		1
2.5.6.510.100.000.100.170.00000.000	65.30.10.000	66.40.10.00.170		1
2.5.6.510.100.000.100.175.00000.000	65.30.10.000	66.40.10.00.175		1
2.5.6.510.100.000.100.180.00000.000	65.30.10.000	66.40.10.00.180		1
2.5.6.510.100.000.100.190.00000.000	65.30.10.000	66.40.10.00.190		1
2.5.6.510.100.000.100.200.00000.000	65.30.10.000	66.40.10.00.200		1
2.5.6.510.100.000.100.210.00000.000	65.30.10.000	66.40.10.00.210		1
2.5.6.510.100.000.100.220.00000.000	65.30.10.000	66.40.10.00.220		1
2.5.6.510.100.000.100.230.00000.000	65.30.10.000	66.40.10.00.230		1
2.5.6.510.100.000.100.240.00000.000	65.30.10.000	66.40.10.00.240		1
2.5.6.510.100.000.100.250.00000.000	65.30.10.000	66.40.10.00.250		1
2.5.6.510.100.000.100.260.00000.000	65.30.10.000	66.40.10.00.260		1
2.5.6.510.100.000.100.270.00000.000	65.30.10.000	66.40.10.00.270		1
2.5.6.510.100.000.100.271.00000.000	65.30.10.000	66.40.10.00.271		1
2.5.6.510.100.000.100.272.00000.000	65.30.10.000	66.40.10.00.272		1
2.5.6.510.100.000.100.273.00000.000	65.30.10.000	66.40.10.00.273		1
2.5.6.510.100.000.100.274.00000.000	65.30.10.000	66.40.10.00.274		1
2.5.6.510.100.000.100.275.00000.000	65.30.10.000	66.40.10.00.275		1
2.5.6.510.100.000.100.276.00000.000	65.30.10.000	66.40.10.00.276		1
2.5.6.510.100.000.100.277.00000.000	65.30.10.000	66.40.10.00.277		1
2.5.6.510.100.000.100.278.00000.000	65.30.10.000	66.40.10.00.278		1
2.5.6.510.100.000.100.279.00000.000	65.30.10.000	66.40.10.00.279		1
2.5.6.510.100.000.100.300.00000.000	65.30.10.000	66.40.10.00.300		1
2.5.6.510.100.000.100.400.00000.000	65.30.10.000	66.40.10.00.400		1
2.5.6.510.100.000.100.500.00000.000	65.30.10.000	66.40.10.00.500		1
2.5.6.510.100.000.200.100.10010.000	65.30.30.000	66.40.20.00.100		1
2.5.6.510.100.000.200.110.10010.000	65.30.30.000	66.40.20.00.110		1
2.5.6.510.100.000.200.120.10010.000	65.30.30.000	66.40.20.00.120		1
2.5.6.510.100.000.200.130.10010.000	65.30.30.000	66.40.20.00.130		1
2.5.6.510.100.000.200.140.10010.000	65.30.30.000	66.40.20.00.140		1
2.5.6.510.100.000.200.141.10010.000	65.30.30.000	66.40.20.00.141		1
2.5.6.510.100.000.200.142.10010.000	65.30.30.000	66.40.20.00.142		1
2.5.6.510.100.000.200.143.10010.000	65.30.30.000	66.40.20.00.143		1
2.5.6.510.100.000.200.150.10010.000	65.30.30.000	66.40.20.00.150		1
2.5.6.510.100.000.200.170.10010.000	65.30.30.000	66.40.20.00.170		1
2.5.6.510.100.000.200.175.10010.000	65.30.30.000	66.40.20.00.175		1
2.5.6.510.100.000.200.180.10010.000	65.30.30.000	66.40.20.00.180		1
2.5.6.510.100.000.200.190.10010.000	65.30.30.000	66.40.20.00.190		1
2.5.6.510.100.000.200.200.10010.000	65.30.30.000	66.40.20.00.200		1
2.5.6.510.100.000.200.210.00000.000	65.30.10.000	66.40.20.00.210		1
2.5.6.510.100.000.200.210.10010.000	65.30.30.000	66.40.20.00.210		1
2.5.6.510.100.000.200.220.00000.000	65.30.10.000	66.40.20.00.220		1
2.5.6.510.100.000.200.220.10010.000	65.30.30.000	66.40.20.00.220		1
2.5.6.510.100.000.200.230.00000.000	65.30.10.000	66.40.20.00.230		1
2.5.6.510.100.000.200.240.00000.000	65.30.10.000	66.40.20.00.240		1
2.5.6.510.100.000.200.250.00000.000	65.30.10.000	66.40.20.00.250		1
2.5.6.510.100.000.200.260.00000.000	65.30.10.000	66.40.20.00.260		1
2.5.6.510.100.000.200.270.00000.000	65.30.10.000	66.40.20.00.270		1
2.5.6.510.100.000.200.271.00000.000	65.30.10.000	66.40.20.00.271		1
2.5.6.510.100.000.200.272.00000.000	65.30.10.000	66.40.20.00.272		1
2.5.6.510.100.000.200.273.00000.000	65.30.10.000	66.40.20.00.273		1
2.5.6.510.100.000.200.274.00000.000	65.30.10.000	66.40.20.00.274		1
2.5.6.510.100.000.200.275.00000.000	65.30.10.000	66.40.20.00.275		1
2.5.6.510.100.000.200.276.00000.000	65.30.10.000	66.40.20.00.276		1
2.5.6.510.100.000.200.277.00000.000	65.30.10.000	66.40.20.00.277		1
2.5.6.510.100.000.200.278.00000.000	65.30.10.000	66.40.20.00.278		1
2.5.6.510.100.000.200.279.00000.000	65.30.10.000	66.40.20.00.279		1
2.5.6.510.100.000.200.300.10010.000	65.30.30.000	66.40.20.00.300		1
2.5.6.510.100.000.200.400.10010.000	65.30.30.000	66.40.20.00.400		1
2.5.6.510.100.000.200.500.10010.000	65.30.30.000	66.40.20.00.500		1
2.5.6.510.100.000.210.100.10010.000	65.30.32	66.40.21.00.100		1
2.5.6.510.100.000.210.110.10010.000	65.30.32	66.40.21.00.110		1
2.5.6.510.100.000.210.120.10010.000	65.30.32	66.40.21.00.120		1
2.5.6.510.100.000.210.130.10010.000	65.30.32	66.40.21.00.130		1
2.5.6.510.100.000.210.140.10010.000	65.30.32	66.40.21.00.140		1
2.5.6.510.100.000.210.141.10010.000	65.30.32	66.40.21.00.141		1
2.5.6.510.100.000.210.142.10010.000	65.30.32	66.40.21.00.142		1
2.5.6.510.100.000.210.143.10010.000	65.30.32	66.40.21.00.143		1
2.5.6.510.100.000.210.150.10010.000	65.30.32	66.40.21.00.150		1
2.5.6.510.100.000.210.170.10010.000	65.30.32	66.40.21.00.170		1
2.5.6.510.100.000.210.175.10010.000	65.30.32	66.40.21.00.175		1
2.5.6.510.100.000.210.180.10010.000	65.30.32	66.40.21.00.180		1
2.5.6.510.100.000.210.190.10010.000	65.30.32	66.40.21.00.190		1
